SPATIAL ANALYSIS METRICS,,Total reads,9058266
SPATIAL ANALYSIS METRICS,,Total assigned reads,8573626,94.65
SPATIAL ANALYSIS METRICS,,Discarded reads,438356,4.84
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,1574964
SPATIAL ANALYSIS METRICS,,Stitched reads,8619910,95.16
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,8573626,99.46
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,102883512
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,101677193,98.83
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,120030764
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,118829818,99.00
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
