SPATIAL ANALYSIS METRICS,,Total reads,10282956
SPATIAL ANALYSIS METRICS,,Total assigned reads,9638726,93.73
SPATIAL ANALYSIS METRICS,,Discarded reads,591550,5.75
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,1660854
SPATIAL ANALYSIS METRICS,,Stitched reads,9691406,94.25
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,9638726,99.46
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,115664712
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,114224859,98.76
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,134942164
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,133461788,98.90
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
