SPATIAL ANALYSIS METRICS,,Total reads,1018108
SPATIAL ANALYSIS METRICS,,Total assigned reads,955226,93.82
SPATIAL ANALYSIS METRICS,,Discarded reads,57146,5.61
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,211045
SPATIAL ANALYSIS METRICS,,Stitched reads,960962,94.39
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,955226,99.40
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,11462712
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,11311763,98.68
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,13373164
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,13227031,98.91
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
