SPATIAL ANALYSIS METRICS,,Total reads,2929818
SPATIAL ANALYSIS METRICS,,Total assigned reads,2764208,94.35
SPATIAL ANALYSIS METRICS,,Discarded reads,149550,5.10
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,656783
SPATIAL ANALYSIS METRICS,,Stitched reads,2780268,94.90
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,2764208,99.42
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,33170496
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,32779505,98.82
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,38698912
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,38270481,98.89
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
