SPATIAL ANALYSIS METRICS,,Total reads,1315091
SPATIAL ANALYSIS METRICS,,Total assigned reads,1240485,94.33
SPATIAL ANALYSIS METRICS,,Discarded reads,68080,5.18
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,288051
SPATIAL ANALYSIS METRICS,,Stitched reads,1247011,94.82
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,1240485,99.48
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,14885820
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,14704862,98.78
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,17366790
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,17183990,98.95
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
