SPATIAL ANALYSIS METRICS,,Total reads,1411310
SPATIAL ANALYSIS METRICS,,Total assigned reads,1327837,94.09
SPATIAL ANALYSIS METRICS,,Discarded reads,75951,5.38
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,285753
SPATIAL ANALYSIS METRICS,,Stitched reads,1335359,94.62
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,1327837,99.44
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,15934044
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,15744253,98.81
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,18589718
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,18390619,98.93
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
