SPATIAL ANALYSIS METRICS,,Total reads,1538907
SPATIAL ANALYSIS METRICS,,Total assigned reads,1438464,93.47
SPATIAL ANALYSIS METRICS,,Discarded reads,93904,6.10
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,334160
SPATIAL ANALYSIS METRICS,,Stitched reads,1445003,93.90
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,1438464,99.55
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,17261568
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,17024982,98.63
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,20138496
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,19907543,98.85
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
