SPATIAL ANALYSIS METRICS,,Total reads,941655
SPATIAL ANALYSIS METRICS,,Total assigned reads,881802,93.64
SPATIAL ANALYSIS METRICS,,Discarded reads,54926,5.83
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,226403
SPATIAL ANALYSIS METRICS,,Stitched reads,886729,94.17
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,881802,99.44
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,10581624
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,10447995,98.74
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,12345228
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,12209182,98.90
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
