SPATIAL ANALYSIS METRICS,,Total reads,677090
SPATIAL ANALYSIS METRICS,,Total assigned reads,633938,93.63
SPATIAL ANALYSIS METRICS,,Discarded reads,39667,5.86
SPATIAL ANALYSIS METRICS,,Total UMI Family Count,160312
SPATIAL ANALYSIS METRICS,,Stitched reads,637423,94.14
SPATIAL ANALYSIS METRICS,,Assigned stitched reads,633938,99.45
SPATIAL ANALYSIS METRICS,,Stitched bases in UMI,7607256
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in UMI,7513293,98.76
SPATIAL ANALYSIS METRICS,,Stitched bases in Barcode,8875132
SPATIAL ANALYSIS METRICS,,Stitched Q30 bases in Barcode,8777177,98.90
SPATIAL ANALYSIS METRICS,,Unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Assigned unstitched reads,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in UMI,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in UMI,0,0.00
SPATIAL ANALYSIS METRICS,,Unstitched bases in Barcode,0
SPATIAL ANALYSIS METRICS,,Unstitched Q30 bases in Barcode,0,0.00
SPATIAL ANALYSIS PARAMETERS,,Stitched-read analysis,enabled
SPATIAL ANALYSIS PARAMETERS,,Single-read analysis,disabled
SPATIAL ANALYSIS PARAMETERS,,Minimum sequence length,26
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence length,12
SPATIAL ANALYSIS PARAMETERS,,Barcode sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence length,14
SPATIAL ANALYSIS PARAMETERS,,UMI sequence edit distance,1
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge factor,2.00
SPATIAL ANALYSIS PARAMETERS,,UMI sequence merge adjustment,1
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching edit distance,1
SPATIAL ANALYSIS PARAMETERS,,Minimum stitching overlap,25
SPATIAL ANALYSIS PARAMETERS,,Maximum stitching overlap,32
SPATIAL ANALYSIS PARAMETERS,,Expected stitching overlap,26
